rank,odds,old,jockey_weight,frame_order,horse_weight
0,8.8,2,54,1,434
0,11.7,2,54,2,456
1,13.9,2,54,3,470
1,9.1,2,54,5,430
0,4.1,2,55,7,454
0,5.7,2,55,3,498
0,4.2,2,54,7,474
0,2.6,2,55,1,502
0,8.5,2,55,1,488
1,28.5,2,54,6,486
0,34.8,4,60,7,540
0,5.0,2,52,1,492
0,2.1,2,55,6,466
0,173.7,2,54,3,382
0,3.4,2,54,3,420
0,2.8,2,55,1,498
0,6.8,3,56,5,486
0,5.3,5,55,2,482
0,1.9,3,56,5,484
0,61.5,6,54,3,440
0,7.4,6,55,5,462
0,13.5,6,57,2,500
0,5.9,4,56,8,508
1,63.8,4,57,4,480
0,3.8,5,57,1,546
0,4.3,3,56,4,470
0,7.0,4,57,3,512
1,41.9,6,57,2,506
1,41.4,5,57,8,498
0,7.4,3,54,8,486
0,2.2,3,54,6,480
0,1.7,3,54,5,464
0,231.0,3,56,7,418
0,1.6,3,56,8,512
0,2.1,3,56,6,454
0,76.5,3,56,6,450
0,22.8,3,56,4,480
1,53.7,3,54,1,426
1,22.3,3,56,4,464
0,2.3,3,54,3,470
0,2.3,3,54,5,476
0,4.3,3,54,8,478
0,3.4,3,56,5,464
0,7.1,3,56,4,434
1,15.1,3,56,1,488
1,15.9,3,56,2,498
0,2.2,5,55,6,502
0,7.4,4,57,2,506
0,2.7,4,57,8,460
0,6.8,8,57,6,460
1,42.9,4,57,5,484
1,41.1,9,57,5,520
0,4.3,4,56,4,434
0,11.4,5,57,1,510
0,2.2,4,56,2,444
0,2.1,4,56,5,530
1,8.3,6,55,3,474
1,47.3,5,57,4,484
0,4.6,5,55,3,464
0,5.5,5,56,1,538
0,4.0,5,56,6,470
1,55.6,6,54,3,504
1,34.3,4,55,1,508
0,7.5,4,56,6,526
0,1.3,4,56,7,480
0,4.3,4,56,3,518
1,32.6,5,57,5,516
0,5.7,3,54,4,472
0,4.3,3,54,6,452
0,2.3,3,54,2,472
1,159.6,3,54,7,432
1,18.0,3,54,3,434
0,10.4,3,56,5,512
0,5.3,3,56,7,500
0,2.1,3,56,7,498
0,1.3,3,56,8,500
0,6.7,3,56,8,512
0,65.5,3,56,2,466
0,12.4,3,56,3,430
0,56.2,3,56,6,534
0,5.8,3,54,7,452
1,13.0,3,54,7,470
1,67.2,3,56,1,516
0,1.8,3,56,2,486
0,40.5,3,56,6,442
0,12.7,3,56,4,490
1,26.2,3,56,4,488
1,4.0,3,54,7,456
0,2.0,3,56,6,496
0,2.9,4,56,7,464
0,24.1,4,56,4,478
0,3.1,4,56,6,518
1,5.4,5,57,5,516
0,1.7,3,54,5,476
0,8.3,3,56,3,472
0,6.1,3,56,6,478
0,26.4,4,51,7,452
0,3.6,4,55,2,418
0,2.2,4,56,4,478
0,8.6,5,57,5,530
0,51.5,7,56,7,468
0,22.7,6,56,1,484
0,8.3,7,56,4,486
1,7.5,4,53,6,454
1,3.1,4,54,5,466
0,5.3,4,57,6,488
0,68.9,6,57,7,554
0,7.8,4,57,2,542
1,62.1,4,55,6,462
1,43.3,5,51,2,436
0,4.7,3,54,6,420
0,3.1,3,54,5,482
0,1.3,3,56,6,508
0,10.8,3,56,5,474
0,15.6,3,50,8,470
1,36.5,3,56,7,488
1,8.3,3,56,8,468
0,9.9,3,56,3,504
0,3.5,3,56,8,494
0,1.9,3,56,4,492
0,13.4,3,52,5,470
0,2.7,3,56,7,498
0,7.4,3,56,3,496
0,2.3,3,54,4,458
0,37.7,3,56,3,518
1,4.4,3,56,5,478
1,131.4,3,56,1,522
0,101.0,3,56,1,502
0,3.2,3,56,3,484
0,2.0,4,57,8,540
0,60.7,4,55,8,472
0,2.5,3,56,2,498
0,3.0,3,56,6,426
0,2.5,3,56,5,478
1,18.2,3,56,3,438
0,5.1,5,56,3,548
0,2.4,5,55,6,516
0,10.6,5,56,8,492
1,187.8,1,52,2,486
1,15.7,4,54,5,464
0,6.9,5,56,4,484
0,5.2,5,54,1,462
0,5.6,6,54,7,482
1,6.2,4,54,4,476
1,39.8,5,54,1,476
0,11.5,4,55,2,468
0,1.5,3,56,5,518
0,6.7,3,56,8,498
0,3.0,3,54,5,470
0,2.9,3,56,5,522
0,8.1,3,56,5,510
0,4.4,3,54,1,474
0,1.7,3,56,7,462
0,27.2,3,56,7,486
0,5.2,3,56,2,458
0,4.0,3,54,7,462
0,25.1,3,55,1,492
0,3.7,3,54,4,444
0,9.6,3,56,6,480
0,3.9,3,56,2,490
0,5.6,5,57,7,510
0,5.6,5,57,5,486
0,2.9,4,56,8,480
1,6.2,4,52,3,512
1,11.4,4,56,6,506
0,1.9,4,57,2,478
0,13.9,5,57,2,462
0,6.2,4,54,7,480
0,2.8,4,56,4,474
0,14.8,5,57,5,496
0,3.9,4,55,3,438
0,7.8,4,55,2,496
0,20.7,6,57,1,542
1,15.6,6,57,4,494
0,4.4,6,58,8,502
0,2.3,7,58,3,510
0,52.7,7,56,2,528
1,11.5,6,55,5,514
1,12.4,4,56,1,508
0,2.4,4,57,5,470
0,5.1,4,55,1,482
0,4.3,5,55,8,458
1,10.5,4,57,4,502
1,52.2,6,57,8,492
0,5.4,3,54,7,482
0,2.2,3,54,8,448
0,2.0,3,54,6,480
1,41.3,3,54,2,454
1,447.5,3,54,5,468
0,2.8,3,56,2,474
0,1.9,3,56,6,462
0,110.4,3,56,5,462
0,18.3,3,54,8,464
0,6.8,3,56,7,426
0,3.0,3,54,7,420
0,3.4,3,50,1,450
0,1.5,3,56,8,480
0,1.4,5,57,8,484
0,25.9,5,55,6,478
0,82.9,7,55,4,498
1,40.3,4,56,8,488
1,49.4,5,55,3,488
0,2.2,4,55,8,512
0,6.6,5,55,7,468
0,32.7,4,55,1,458
1,86.7,5,55,4,454
1,11.4,5,55,5,456
0,2.4,5,57,2,496
0,6.1,5,57,5,506
0,4.7,4,54,6,454
0,4.4,5,57,6,484
1,18.3,5,57,8,486
1,10.4,4,56,4,494
0,6.0,3,56,4,502
0,4.0,3,56,1,476
0,4.9,3,56,7,508
0,4.8,7,56,4,482
0,4.7,7,56,3,496
0,16.7,5,56,1,504
1,15.2,8,56,3,528
0,1.4,4,57,1,490
0,16.9,6,55,8,472
0,4.7,7,57,5,488
1,6.4,4,55,3,472
1,51.7,6,57,2,484
0,3.3,3,54,8,482
0,16.7,3,54,5,428
0,2.0,3,54,6,472
1,29.8,3,54,3,470
0,5.7,3,56,3,518
0,5.5,3,56,5,474
0,16.8,3,56,8,496
1,3.5,3,56,2,446
0,5.5,3,54,7,440
0,3.6,3,56,7,470
0,120.5,3,54,4,462
1,22.7,3,56,5,452
1,4.6,3,56,6,480
0,3.9,3,56,3,460
0,7.9,3,56,3,478
0,6.1,3,56,8,486
0,1.4,3,54,5,494
0,49.2,3,50,7,424
0,2.1,4,57,3,478
0,6.5,4,57,7,514
0,3.9,4,57,1,484
1,167.6,5,57,6,484
1,33.7,5,57,8,468
0,2.7,4,56,8,474
0,10.0,4,54,3,472
0,2.0,4,56,4,502
1,14.1,4,54,8,410
1,23.6,4,56,1,478
0,4.0,5,55,1,480
0,24.3,6,55,7,472
0,10.8,7,55,7,466
0,7.4,5,55,6,500
0,18.5,5,55,4,500
0,6.3,4,52,7,466
1,8.8,6,56,2,502
1,42.8,5,55,7,468
0,2.2,3,56,5,464
0,8.9,3,56,7,502
0,45.4,3,54,7,468
1,23.0,3,54,4,464
1,20.9,3,56,4,476
0,3.1,7,56,6,478
0,16.8,7,56,1,492
0,12.2,5,56,5,480
1,12.9,5,56,3,504
1,5.2,4,56,7,496
0,2.3,5,57,6,466
0,83.9,5,57,4,520
0,46.4,6,55,7,446
1,28.2,4,55,3,440
1,8.4,4,57,2,472
0,18.5,3,51,6,446
0,5.5,3,54,8,430
0,3.8,3,54,1,476
1,11.0,3,54,2,462
1,150.6,3,54,8,450
0,6.0,3,53,8,474
0,11.2,3,51,6,454
0,2.1,3,56,2,484
1,14.4,3,53,3,502
1,23.0,3,53,5,504
0,7.4,3,56,6,498
0,43.0,3,56,2,512
0,2.5,3,56,5,500
1,5.3,3,52,1,510
0,3.3,3,56,1,470
0,8.4,3,54,7,450
0,4.4,3,53,4,468
1,36.1,3,56,3,470
0,5.6,3,54,6,462
0,2.0,3,56,1,510
0,3.3,3,54,5,502
0,28.5,3,56,6,508
1,17.0,3,56,7,466
1,8.1,3,54,8,482
0,2.1,4,57,7,518
0,3.5,5,57,4,514
0,11.2,4,55,2,484
0,4.2,5,57,5,474
0,4.0,6,55,7,454
0,6.2,5,57,6,480
0,1.8,4,55,8,478
0,6.8,4,57,6,496
0,3.0,4,57,6,514
0,134.8,9,57,5,480
1,92.7,9,57,3,538
1,10.3,5,57,8,500
0,2.2,3,54,4,430
0,229.8,3,54,1,414
0,2.6,4,57,7,508
0,62.6,6,57,3,518
0,3.0,4,57,2,510
1,13.2,8,57,6,484
0,2.7,3,54,3,464
0,4.3,3,51,8,452
0,6.4,3,54,3,474
0,1.7,3,56,5,504
0,7.5,3,56,1,486
0,1.3,4,59,6,530
0,2.8,3,56,5,526
0,14.0,3,56,1,472
0,10.8,3,52,7,434
0,11.6,4,55,1,480
0,3.9,4,57,4,526
0,54.7,4,55,3,462
0,4.7,4,54,1,508
0,6.2,4,55,1,416
0,3.5,3,56,2,468
0,1.4,3,56,1,472
0,6.5,3,54,7,426
1,20.9,3,56,4,462
1,28.5,3,56,6,476
0,6.6,6,56,2,500
0,11.7,5,54,8,514
0,2.8,5,55,8,518
0,6.5,4,52,5,472
1,4.1,7,57,4,518
1,35.4,7,57,5,488
0,2.8,4,57,6,476
0,3.2,4,57,1,522
0,11.5,4,57,8,486
1,29.5,6,57,5,474
1,15.1,5,57,3,442
0,6.0,3,54,6,490
0,1.2,3,54,5,484
0,14.5,3,50,1,468
0,21.4,3,56,6,472
0,17.3,3,56,3,516
1,21.2,3,56,5,454
0,2.5,3,56,7,468
0,1.4,3,56,3,494
0,8.6,3,56,2,520
0,1.3,3,56,1,506
0,20.1,3,56,2,460
0,4.6,3,56,6,446
0,2.5,3,56,8,486
0,21.1,3,56,2,452
0,4.5,3,56,4,522
1,48.0,3,54,4,412
1,21.1,3,54,2,442
0,2.9,3,56,4,476
0,1.5,4,57,1,458
0,7.8,5,57,7,522
0,14.6,5,57,3,486
1,12.8,5,57,6,510
0,16.7,8,60,6,478
0,3.6,3,56,5,488
0,5.1,3,56,4,520
0,2.0,3,56,2,476
1,13.2,3,56,7,482
0,3.1,4,53,1,472
0,13.8,9,57,8,500
0,7.1,5,56,2,490
0,18.4,5,57,8,438
0,55.3,5,57,7,466
0,5.5,4,57,3,498
1,3.3,5,57,4,486
1,2.4,5,57,1,500
0,4.6,3,54,2,456
0,170.9,3,54,4,408
0,2.3,3,54,6,450
1,3.9,3,54,7,434
1,207.7,3,54,8,486
0,2.4,3,56,6,560
0,6.1,3,56,6,448
0,6.7,3,56,6,524
0,2.8,3,56,4,466
0,3.4,3,56,3,528
1,12.6,3,52,1,466
1,317.8,3,56,6,484
0,6.0,3,56,6,490
0,5.4,3,56,1,466
0,7.5,3,56,7,476
1,14.5,3,54,5,410
1,93.8,3,54,5,446
0,2.5,3,56,4,576
0,6.8,3,56,7,536
0,9.9,3,56,5,466
0,5.7,4,55,3,430
0,2.3,4,55,7,470
0,26.2,4,57,2,526
0,6.5,5,57,6,488
1,6.3,4,57,5,432
1,23.0,4,55,8,438
0,14.2,4,53,7,460
0,3.2,4,57,6,478
0,15.2,6,57,8,516
0,2.6,4,57,6,488
0,3.0,4,57,5,510
0,13.2,4,57,6,480
1,6.5,5,55,7,454
1,44.0,4,55,5,456
0,3.9,4,57,7,494
0,22.1,4,57,2,508
0,23.3,6,57,7,526
1,4.8,6,57,6,504
1,7.2,5,57,8,480
0,7.9,3,54,3,476
0,22.4,4,57,4,508
0,21.0,5,57,6,466
0,11.7,4,55,8,456
1,28.9,5,55,5,464
1,21.0,6,55,7,446
0,3.8,3,51,8,440
0,3.1,3,50,2,428
0,25.8,3,54,6,446
0,5.9,3,56,6,480
0,1.5,3,56,5,504
0,11.6,3,56,2,486
0,10.0,3,54,4,430
0,1.6,6,60,7,480
0,11.2,0,10,8,494
0,1.8,3,56,1,454
0,7.3,3,56,6,508
0,7.0,3,56,2,492
1,19.2,3,56,5,460
0,3.4,3,54,3,470
0,5.0,3,54,2,424
0,27.6,3,54,5,474
1,27.0,3,54,6,458
1,8.1,3,54,2,472
0,3.7,3,56,4,458
0,2.7,3,56,3,528
0,64.1,3,51,2,454
0,1.9,4,53,4,472
0,42.7,4,57,6,492
0,7.9,5,55,1,516
0,17.1,6,54,5,462
0,6.9,5,57,6,490
0,2.0,7,57,2,478
0,12.1,5,57,4,436
0,3.8,3,56,6,510
0,7.8,3,56,4,502
0,2.2,3,56,3,474
1,122.3,3,56,2,438
1,117.6,3,56,7,462
0,22.5,4,55,2,492
0,5.7,4,57,2,516
0,5.6,5,55,3,470
0,1.2,3,54,3,436
0,12.2,3,54,2,420
0,5.0,3,54,4,484
0,2.9,3,56,8,502
0,8.3,3,54,5,474
0,3.0,3,56,8,504
1,33.1,3,56,5,500
1,12.5,3,56,4,466
0,1.8,3,56,5,498
0,23.7,3,56,7,496
0,26.8,3,56,6,496
1,17.4,3,56,4,490
1,28.0,3,56,8,478
0,1.8,7,60,2,500
0,3.9,0,7,5,518
0,2.9,3,54,7,460
0,3.2,3,56,3,490
0,128.9,3,56,6,454
1,4.4,3,54,5,488
1,13.3,3,56,7,504
0,21.2,3,54,8,426
0,2.7,3,56,5,508
0,1.4,4,56,4,442
0,2.8,4,56,3,482
0,11.4,6,57,7,486
1,25.0,5,55,5,476
1,13.5,4,56,1,450
0,6.1,4,57,6,468
0,6.2,5,57,4,488
0,5.4,4,56,8,432
1,32.8,4,54,2,520
1,4.4,4,55,7,430
0,1.7,4,57,3,472
0,1.5,5,57,2,516
0,4.7,5,57,5,492
0,31.2,7,57,3,472
1,10.6,5,57,6,498
1,32.0,6,57,5,482
0,1.2,5,57,7,510
0,19.5,5,56,5,498
0,14.5,6,56,3,448
1,7.6,4,55,6,492
0,3.2,5,57,8,472
0,7.6,4,57,1,504
0,7.8,6,57,4,484
1,54.3,5,57,6,492
0,1.7,3,54,8,502
0,30.3,3,54,4,486
0,9.1,3,52,5,438
1,25.6,3,54,7,428
1,9.7,3,51,7,428
0,3.8,3,54,5,458
0,6.5,3,53,3,504
0,3.2,3,54,8,448
1,15.0,3,56,1,466
1,43.5,3,56,1,446
0,3.8,3,55,4,484
0,2.5,3,56,6,502
0,12.7,3,56,4,520
1,6.3,3,56,7,440
1,18.9,3,56,3,506
0,11.8,3,54,8,452
0,8.0,3,54,7,420
0,2.3,3,54,6,460
0,1.2,2,54,3,462
0,2.6,3,56,4,474
0,32.3,3,51,8,472
0,3.5,3,56,7,480
0,50.9,3,54,3,508
0,6.5,5,57,4,560
0,3.4,4,57,7,484
1,2.4,3,54,5,496
0,4.2,4,55,1,456
0,63.1,4,55,6,442
0,13.0,5,55,3,462
1,62.3,3,52,8,440
0,20.3,5,57,4,504
0,8.2,5,57,8,522
0,40.2,5,57,8,508
1,5.7,3,52,6,446
1,39.9,5,55,2,466
0,7.7,6,54,2,506
0,9.1,4,53,8,438
0,6.6,7,55,6,488
1,2.8,4,53,8,484
1,39.3,4,52,7,412
0,2.7,4,56,7,476
0,13.7,6,56,8,506
0,4.8,4,56,6,458
1,3.6,4,56,3,506
0,3.3,4,57,6,450
0,164.0,4,57,4,484
0,16.2,3,51,7,506
1,14.1,3,51,4,462
0,2.2,3,54,6,468
0,49.2,3,54,3,462
0,10.5,3,54,5,438
1,11.4,3,54,5,452
1,21.6,3,53,2,462
0,1.5,3,56,2,516
0,36.9,3,55,4,430
0,76.7,3,55,4,474
0,8.5,3,54,2,470
0,9.1,3,56,7,502
0,20.5,3,56,5,452
0,8.9,7,60,8,544
0,2.8,2,54,6,454
0,4.7,2,54,3,450
0,12.3,2,54,2,440
1,9.8,2,54,7,462
0,12.6,3,53,8,438
0,4.9,3,54,6,462
0,1.5,3,56,4,444
0,24.6,3,51,4,426
0,10.1,4,55,6,456
0,3.8,3,54,7,428
0,16.6,4,57,7,478
0,15.9,4,55,8,410
1,11.8,3,54,6,446
1,13.0,3,52,5,450
0,3.0,4,57,3,470
0,17.6,4,57,1,478
0,6.7,5,57,7,454
1,4.6,4,57,6,478
1,7.8,4,57,5,512
0,2.8,4,57,5,488
0,3.6,5,57,1,458
0,5.2,4,55,4,450
1,32.9,7,57,3,430
1,4.9,4,57,7,478
0,14.4,5,57,8,494
0,2.3,3,54,6,442
0,28.0,3,54,7,466
0,5.4,3,54,2,458
1,20.8,3,54,3,460
1,23.7,3,54,7,442
0,11.2,3,56,7,474
0,2.7,3,54,8,488
0,20.3,3,56,8,460
1,20.1,3,51,3,498
1,60.9,3,54,6,440
0,3.7,3,55,7,526
0,2.2,3,56,2,490
0,7.9,3,53,5,470
1,15.4,3,56,1,504
1,30.7,3,56,3,456
0,2.4,3,56,2,460
0,6.0,2,54,7,458
0,24.4,2,52,4,386
0,3.5,2,54,5,446
1,5.4,2,54,3,398
1,15.7,2,54,2,464
0,2.6,3,56,8,462
0,5.0,3,56,5,508
0,59.1,3,53,2,470
1,4.7,3,56,2,498
1,15.9,3,56,1,440
0,19.1,3,52,7,428
0,3.6,3,52,6,434
0,5.2,3,52,7,474
1,18.0,6,53,2,518
1,3.2,3,52,5,466
0,2.5,3,49,1,442
0,23.7,3,54,7,458
0,104.8,4,57,4,494
1,32.1,3,52,4,430
1,9.7,3,54,8,486
0,21.2,4,57,7,488
0,2.8,3,53,8,440
0,4.6,3,51,2,440
0,2.9,3,52,8,422
0,9.5,5,57,6,488
0,144.6,5,55,7,508
1,18.0,5,57,4,470
1,4.0,5,57,1,486
0,6.5,6,57,2,492
0,2.1,5,54,2,494
0,45.6,7,58,7,518
1,13.0,5,56,4,494
1,22.6,5,56,8,508
0,6.0,3,54,6,468
0,4.1,3,54,2,478
0,44.2,3,52,5,464
1,19.1,4,57,4,468
1,3.2,3,54,8,488
0,30.3,3,54,1,508
0,27.7,3,54,4,468
0,4.6,3,55,2,474
0,3.5,3,56,1,484
0,3.8,3,56,7,488
1,33.1,3,56,3,472
0,4.4,3,54,7,476
0,1.8,3,56,3,466
0,72.1,3,56,1,540
0,18.9,5,60,5,480
0,5.3,2,54,1,426
0,4.4,2,54,2,508
0,14.4,2,54,8,452
0,5.6,3,56,7,458
0,5.9,3,54,6,394
0,7.0,3,52,1,456
0,2.6,3,54,8,470
0,47.1,3,54,5,470
0,16.1,3,52,5,464
1,100.7,4,57,3,426
0,2.8,3,54,8,514
0,6.8,6,57,4,480
0,7.0,4,54,2,434
0,53.0,8,53,4,488
0,7.4,4,53,7,456
1,28.0,6,55,5,454
1,2.7,5,54,5,446
0,2.6,4,57,4,480
0,4.4,4,57,7,502
0,13.6,4,57,6,488
1,135.0,8,57,8,468
1,8.2,4,57,5,488
0,14.2,4,51,2,524
0,26.8,4,51,8,444
0,10.6,4,53,8,470
1,4.6,4,54,2,466
1,89.3,6,50,4,432
0,3.4,5,57,8,480
0,7.2,3,52,6,460
0,5.3,3,54,4,462
0,2.2,2,54,8,388
0,5.7,2,54,3,464
0,29.2,3,51,2,452
0,9.2,3,54,8,476
0,5.3,3,52,2,432
1,9.5,3,51,6,454
1,65.5,3,51,5,434
0,6.7,3,56,5,444
0,7.6,3,56,2,464
0,52.1,3,55,3,436
1,11.2,3,56,6,506
1,8.1,3,53,6,486
0,1.6,3,53,1,502
0,10.1,3,56,2,426
0,1.8,2,54,6,500
0,7.0,2,54,3,524
0,5.6,2,54,5,462
1,12.1,2,54,8,516
1,31.5,2,51,7,400
0,9.3,3,51,5,340
0,3.1,3,56,2,468
0,28.5,3,56,3,456
1,75.3,3,54,7,464
1,17.7,3,54,6,464
0,2.1,3,52,1,486
0,4.4,4,57,8,470
0,9.3,4,55,6,480
0,2.9,4,57,8,450
1,3.4,3,54,5,460
1,25.2,3,51,7,450
0,5.5,3,52,3,494
0,5.3,6,57,8,458
0,8.0,5,57,1,512
0,2.3,5,57,7,470
1,3.8,4,55,2,478
1,19.9,4,57,6,488
0,20.3,5,54,4,484
0,9.3,6,54,3,438
0,4.5,5,54,2,494
1,6.5,4,53,4,462
1,142.6,8,52,6,482
0,3.1,3,54,6,440
0,5.5,5,57,5,498
0,44.1,4,56,2,462
1,16.1,3,54,6,442
1,20.5,4,55,3,500
0,17.1,3,54,7,498
0,4.8,3,54,8,432
0,19.1,3,51,6,460
1,34.6,3,51,5,468
1,11.6,3,54,3,462
0,4.3,3,53,2,472
0,1.8,3,54,5,446
0,1.3,3,56,5,466
0,8.2,4,60,2,492
0,2.2,0,1,4,546
0,19.8,2,54,8,434
0,46.4,2,54,5,480
0,4.7,2,54,2,490
1,33.3,2,54,4,454
1,7.8,2,54,6,472
0,2.3,3,54,5,450
0,11.9,3,54,8,424
0,4.5,3,54,5,484
0,106.4,4,54,6,512
0,7.0,4,54,3,434
1,1.8,5,57,4,498
0,10.4,3,49,4,442
0,3.6,3,54,2,470
0,2.7,3,53,1,474
1,5.4,3,51,5,436
1,3.0,6,55,3,490
0,3.2,4,57,7,526
0,4.8,5,57,4,496
0,17.2,5,57,3,464
0,2.4,4,57,5,468
0,4.3,5,55,8,486
1,9.5,5,57,6,464
1,35.4,5,57,6,490
0,4.2,4,54,5,452
0,5.2,6,56,8,494
0,8.7,3,54,4,456
0,10.7,2,54,4,438
0,1.5,2,54,6,464
0,3.6,2,54,5,452
1,7.5,2,54,1,456
1,19.9,2,52,3,458
0,2.1,3,54,4,518
0,7.5,3,54,1,514
0,3.6,3,54,8,456
1,71.7,3,54,5,458
1,21.3,3,52,2,494
0,32.4,3,56,7,462
0,1.9,3,56,6,472
0,8.7,3,56,7,464
1,47.8,3,56,2,446
1,7.5,3,56,1,462
0,20.5,3,56,8,522
0,1.5,2,54,7,488
0,11.1,2,54,5,446
0,16.7,2,54,1,452
1,6.8,2,54,2,482
0,2.3,3,54,8,436
0,12.7,3,51,7,426
0,6.3,4,55,5,446
0,7.1,3,54,5,472
0,7.7,5,57,1,460
1,23.8,3,52,1,472
0,21.1,5,55,6,496
0,1.8,3,52,2,502
0,13.4,3,49,2,468
1,11.9,6,55,5,518
1,11.8,4,55,8,470
0,16.6,5,57,4,488
0,5.8,3,52,8,486
0,6.2,3,52,3,446
1,1.7,3,54,2,470
0,2.6,3,54,5,494
0,9.3,4,55,2,438
0,10.1,4,57,8,472
1,6.7,5,57,1,494
0,3.6,4,55,7,524
0,5.0,3,52,6,462
0,11.2,5,52,2,466
0,8.4,4,55,3,466
1,20.7,4,55,6,470
0,8.6,3,54,7,444
0,13.2,3,54,3,456
0,41.9,3,51,3,460
0,3.3,3,54,5,450
0,11.3,3,56,6,468
0,3.2,3,55,4,430
1,12.0,3,54,5,458
1,55.6,3,56,8,536
0,17.9,3,56,7,444
0,2.3,3,56,3,504
0,170.3,3,56,3,448
1,5.2,3,56,2,504
1,11.6,3,56,4,450
0,4.6,3,54,1,492
0,8.2,3,54,8,468
0,2.7,3,54,6,420
1,21.6,3,56,2,472
1,140.8,3,54,8,432
0,2.9,2,54,8,450
0,42.8,2,51,2,442
0,40.9,2,54,8,456
1,1.9,2,54,4,498
0,11.9,3,51,6,462
0,4.7,3,54,5,464
0,10.0,4,57,3,468
1,36.3,5,57,6,470
1,166.8,4,57,3,458
0,3.8,5,57,3,500
0,2.0,4,57,2,508
0,12.5,4,57,6,480
1,9.0,4,57,7,476
1,19.0,4,55,8,416
0,1.7,3,52,4,536
0,3.7,3,54,5,474
0,5.4,3,51,8,464
0,6.5,4,55,8,442
0,8.2,4,54,6,480
1,18.5,7,53,1,538
0,80.4,5,57,8,444
0,3.3,5,55,6,448
0,68.1,4,55,7,478
0,5.4,5,56,8,460
0,3.6,5,58,1,506
0,8.8,5,58,8,524
1,8.4,5,58,4,520
1,3.9,5,58,2,482
0,5.0,3,54,6,472
0,7.4,4,57,7,476
0,12.4,4,57,5,498
1,34.7,5,57,5,468
1,23.3,4,57,2,470
0,19.0,2,51,3,422
0,45.6,2,54,6,454
0,19.3,2,51,1,472
1,98.0,2,54,5,430
1,2.3,2,54,4,488
0,5.5,2,54,6,520
0,46.9,2,54,2,450
0,10.7,2,54,7,490
1,21.9,2,51,3,476
1,8.1,2,54,7,468
0,3.6,2,54,7,452
0,3.7,2,54,6,482
0,4.4,2,53,7,474
0,1.4,2,54,4,436
0,2.5,2,54,5,450
0,3.0,2,54,2,452
0,3.7,2,54,4,482
1,21.7,2,54,3,424
1,57.8,2,51,6,438
0,7.0,3,53,5,430
0,3.9,3,50,4,490
0,7.7,3,53,8,466
0,1.4,3,54,6,506
0,7.3,3,52,2,476
0,6.1,3,54,8,506
1,92.2,4,57,8,454
0,4.0,4,54,7,488
0,2.0,3,53,3,450
0,9.7,4,57,7,480
1,29.1,3,55,6,468
1,15.0,5,52,2,486
0,3.5,3,54,1,446
0,1.7,3,54,2,486
0,4.3,6,57,7,482
1,14.6,3,54,3,468
1,20.8,5,57,4,434
0,3.8,3,53,5,466
0,37.4,5,54,6,464
0,3.3,3,51,3,454
1,28.9,5,54,4,488
0,1.4,4,56,7,486
0,4.5,3,52,3,454
0,105.0,7,57,8,468
1,25.6,6,57,1,526
1,13.0,6,59,8,502
0,1.4,3,55,5,470
0,11.9,3,55,2,478
0,28.1,2,51,7,438
0,34.8,2,54,5,444
0,30.9,2,54,8,434
0,3.1,2,54,7,452
0,1.9,2,54,3,464
0,5.8,5,60,8,460
0,14.3,8,4,6,502
0,1.1,2,54,2,460
0,15.5,4,54,8,504
0,8.8,6,57,1,504
0,15.6,3,49,7,446
0,7.1,3,52,3,494
0,3.1,4,56,4,454
1,8.1,5,57,5,500
1,5.6,3,54,2,450
0,1.6,3,54,7,492
0,5.5,3,54,2,488
0,10.3,3,54,7,502
1,78.4,5,57,8,452
1,7.5,3,51,3,474
0,3.3,4,55,6,452
0,2.3,3,55,7,474
0,32.0,4,55,4,440
1,5.4,5,57,8,492
1,12.2,4,57,3,502
0,26.2,7,54,8,456
0,37.5,5,54,6,466
0,19.8,5,53,2,456
0,2.7,4,57,5,516
0,2.7,5,57,8,452
0,28.1,5,57,8,476
0,8.7,4,57,3,474
1,18.7,4,57,7,506
1,368.4,6,54,3,490
0,5.3,2,54,2,466
0,11.0,2,54,7,514
0,2.4,2,54,1,464
0,5.9,2,54,2,498
1,3.2,2,51,6,478
0,189.8,2,54,5,422
0,2.8,4,52,7,494
0,10.1,3,52,5,466
0,3.6,3,52,2,436
1,4.2,3,52,7,486
1,20.3,3,52,6,490
0,5.1,2,54,6,426
0,9.9,2,54,4,516
0,15.7,4,57,6,480
0,6.5,3,54,6,498
0,8.7,5,57,4,476
1,2.2,3,54,5,500
0,3.8,3,55,5,500
0,7.5,8,60,5,504
0,1.1,2,54,1,500
0,26.6,3,53,5,438
0,7.7,5,55,5,464
0,26.3,5,55,7,454
1,10.6,3,55,2,498
1,25.3,5,55,8,514
0,1.4,4,57,8,476
0,15.7,7,57,6,524
0,9.9,6,55,5,502
1,11.3,6,57,8,514
1,15.3,6,57,3,518
0,3.8,3,49,4,422
0,64.0,4,52,5,454
0,1.7,3,52,1,436
1,12.9,3,52,7,456
1,15.4,4,55,2,442
0,1.7,2,53,3,466
0,7.8,2,54,4,444
0,1.4,2,54,1,454
0,7.0,2,54,1,462
0,5.7,4,60,5,508
0,1.7,2,54,8,456
0,30.9,2,54,4,434
0,12.9,2,54,6,452
1,14.2,2,54,1,462
0,20.6,3,55,1,488
0,7.5,3,54,7,500
0,4.3,3,53,5,460
0,6.9,3,54,8,486
1,26.4,7,57,2,482
0,4.2,3,53,5,462
0,38.2,3,53,8,440
