3,2:15.0,5.3,牡3,56,7,470(-8)
4,2:15.3,37.7,牡3,56,6,454(+2)
5,2:15.3,404.3,牝3,51,5,510(-2)
1,1:12.2,7.3,牡3,56,6,484(-6)
2,1:12.7,14.3,牝3,54,5,464(-4)
3,1:12.8,3.7,,牡3,8,444(-4)
4,1:12.9,2.3,,,7,482(-4)
5,1:13.5,82.4,,,5,494(+6)
1,1:34.2,1.2,牡3,56,5,468(0)
2,1:34.9,9.1,牡3,56,7,442(-4)
3,1:35.0,49.7,牝3,54,8,516(-8)
4,1:35.1,42.4,,牝3,3,464(0)
5,1:35.3,13.2,,牡3,4,468(-2)
1,1:53.8,4.4,牝5,55,8,452(+2)
2,1:54.1,12.2,牝5,55,2,508(-8)
3,1:54.2,4.2,牝4,55,3,484(0)
4,1:54.5,32.7,牝4,52,7,446(-2)
5,1:54.6,28.2,牝5,55,1,466(-10)
1,1:34.1,4.5,牡4,57,3,436(+6)
2,1:34.6,5.2,牡4,57,4,456(-6)
3,1:34.6,12.2,牡4,57,2,480(-4)
4,1:35.0,19.4,牡5,57,8,500(-2)
5,1:35.1,3.8,牡4,57,4,442(0)
1,2:28.5,2.5,牡4,55,4,480(-4)
2,2:28.7,22.6,牡6,54,8,432(0)
3,2:28.7,93.6,,牝4,5,432(+6)
4,2:29.1,5.7,,牡5,7,528(-4)
5,2:29.1,8.2,,,1,486(+12)
1,2:03.6,2.6,牡4,56,3,486(+4)
2,2:03.9,9.7,牡4,55,7,458(-2)
3,2:04.3,5.1,牡5,57,2,536(0)
4,2:04.6,14.3,牡6,56,8,476(+4)
5,2:04.6,23.0,牡6,54,7,498(-12)
1,1:21.5,22.3,牝3,54,5,442(-8)
2,1:21.6,4.4,牝3,54,5,426(0)
3,1:21.6,9.4,,牝3,1,410(-2)
4,1:21.6,5.6,,牝3,1,450(+4)
5,1:21.7,97.5,,牝3,8,444(0)
1,1:11.7,9.6,牝5,55,4,522(-10)
2,1:11.9,15.2,牡4,57,6,514(+4)
3,1:12.0,8.9,牡4,57,8,462(-2)
4,1:12.0,49.6,,牝5,7,442(-6)
5,1:12.2,26.9,,牡6,1,516(-4)
1,1:54.0,1.2,牡3,56,1,508(-8)
2,1:54.3,12.0,牡3,56,7,498(+4)
3,1:54.6,10.4,牝3,54,4,420(+4)
4,1:55.1,6.2,牡3,56,3,498(-12)
5,1:55.2,16.9,,牡3,6,446(+4)
1,1:13.2,6.0,牡3,56,2,502(0)
2,1:13.2,2.4,牝3,54,2,480(-10)
3,1:13.2,5.8,牡3,56,1,490(+6)
4,1:13.6,10.2,牡3,56,4,482(-2)
5,1:14.1,4.4,牡3,56,1,524(+2)
1,1:48.2,4.5,牝3,54,1,398(0)
2,1:48.4,6.9,,牝3,6,428(+8)
3,1:48.5,54.2,,,5,478(0)
4,1:48.5,1.9,,,1,442(+6)
5,1:48.7,33.9,,,6,480(0)
1,1:55.8,1.7,牡3,54,8,536(0)
2,1:56.0,3.8,牝3,54,3,486(0)
3,1:56.4,83.9,牝3,54,1,468(0)
4,1:56.6,136.2,牡3,55,6,470(0)
5,1:57.9,94.1,牡3,56,2,464(0)
1,2:02.1,2.7,牝3,54,2,512(-4)
2,2:02.6,3.6,牡3,56,5,446(-6)
3,2:02.7,17.3,牡3,56,8,508(-2)
4,2:02.9,3.8,牡3,55,7,424(-2)
5,2:03.1,36.2,,牡3,4,468(-6)
1,1:09.5,11.7,牝3,54,8,430(-10)
2,1:09.5,1.4,牝3,54,8,460(0)
3,1:09.7,7.0,,牡3,6,476(+4)
4,1:09.7,18.9,,牝3,5,468(-2)
5,1:09.8,57.8,,牡3,3,456(0)
1,1:24.7,8.8,牡4,57,6,496(+10)
2,1:24.8,5.7,セ6,57,5,464(+2)
3,1:24.8,2.4,,牡4,5,470(-6)
4,1:24.8,19.3,,牡4,3,470(+6)
5,1:25.0,20.4,,牡4,6,472(+2)
1,1:11.4,7.9,牡4,57,1,492(-8)
2,1:11.7,5.9,牡5,57,4,536(-8)
3,1:11.9,9.4,牡5,57,5,538(+2)
4,1:11.9,4.7,,牡4,6,490(+2)
5,1:12.1,2.2,,牡4,3,508(-4)
1,1:47.2,2.8,牡5,57,8,472(0)
2,1:47.2,5.0,牡4,57,8,502(-12)
3,1:47.2,40.9,牡5,57,4,518(0)
4,1:47.6,2.1,牡5,57,1,460(+6)
5,1:47.7,9.6,牡5,57,5,492(+16)
1,1:11.1,3.8,牡4,57,5,526(-10)
2,1:11.1,5.6,,牝5,6,456(-4)
3,1:11.1,10.8,,牡5,1,514(-6)
4,1:11.2,43.4,,牝9,2,454(-4)
5,1:11.4,16.4,,牝5,8,450(-8)
1,2:00.0,45.0,牡3,56,6,474(-2)
2,2:00.2,15.8,牡3,56,6,472(0)
3,2:00.3,334.4,,牡3,3,452(0)
4,2:00.3,17.3,,牡3,8,526(-4)
5,2:00.5,1.2,,牡3,8,458(+2)
